행정동,지번주소,도로명주소,위도,경도,기준일
구의3동,서울특별시 광진구 구의3동 587-60,서울특별시 광진구 구의강변로3가길 24,37.53648453,127.091848,2026-03-04
구의3동,서울특별시 광진구 구의3동 593-1,서울특별시 광진구 뚝섬로67길 34,37.53571278,127.0909749,2026-03-04
구의3동,서울특별시 광진구 구의3동 593-6,서울특별시 광진구 구의강변로3길 13-11,37.53533894,127.0911045,2026-03-04
구의3동,서울특별시 광진구 구의3동 596-3,서울특별시 광진구 뚝섬로 736,37.53406735,127.0908897,2026-03-04
구의3동,서울특별시 광진구 구의3동 590,서울특별시 광진구 구의강변로3길 53,37.53625436,127.0895722,2026-03-04
구의3동,서울특별시 광진구 구의3동 218-32,서울특별시 광진구 아차산로60길 13-3,37.53823545,127.0921821,2026-03-04
구의3동,서울특별시 광진구 구의3동 216-3,서울특별시 광진구 구의강변로5길 15,37.53820186,127.0927364,2026-03-04
구의3동,서울특별시 광진구 구의3동 217-4,서울특별시 광진구 아차산로62길 14-9,37.53869954,127.0933573,2026-03-04
구의3동,서울특별시 광진구 구의3동 210-53,서울특별시 광진구 광나루로52길 88,37.53936389,127.0912176,2026-03-04
구의3동,서울특별시 광진구 구의3동 210-24,,37.53989159,127.0914734,2026-03-04
구의3동,서울특별시 광진구 구의3동 219-7,서울특별시 광진구 아차산로 453,37.5395228,127.0927333,2026-03-04
구의3동,서울특별시 광진구 구의3동 200-9,,37.54116385,127.0946175,2026-03-04
구의3동,서울특별시 광진구 구의3동 206-45,서울특별시 광진구 구의로16길 82,37.54179696,127.0939599,2026-03-04
구의3동,서울특별시 광진구 구의3동 202-14,서울특별시 광진구 광나루로48길 12,37.54297983,127.0931157,2026-03-04
구의3동,서울특별시 광진구 구의3동 203-33,서울특별시 광진구 광나루로46길 10,37.54348668,127.092609,2026-03-04
구의3동,서울특별시 광진구 구의3동 228-9,서울특별시 광진구 구의로16길 13,37.54385111,127.0913673,2026-03-04
구의3동,서울특별시 광진구 구의3동 208-57,,37.54173627,127.0919718,2026-03-04
구의3동,서울특별시 광진구 구의3동 211-23,서울특별시 광진구 아차산로63길 28,37.54072475,127.0923924,2026-03-04
구의3동,서울특별시 광진구 구의3동 228-2,서울특별시 광진구 광나루로 556,37.54420149,127.0912823,2026-03-04
구의3동,서울특별시 광진구 구의3동 203-9,,37.54375048,127.0925154,2026-03-04
광장동,서울특별시 광진구 광장동 394-3,서울특별시 광진구 천호대로 793,37.5463175,127.1019411,2026-03-04
광장동,서울특별시 광진구 광장동 258-25,서울특별시 광진구 광장로1길 6,37.54715406,127.1022768,2026-03-04
광장동,서울특별시 광진구 광장동 388-7,서울특별시 광진구 광장로1가길 13-6,37.54733702,127.1010584,2026-03-04
광장동,서울특별시 광진구 광장동 394-1,서울특별시 광진구 광장로1나길 4,37.54840823,127.1025123,2026-03-04
광장동,서울특별시 광진구 광장동 393-9,서울특별시 광진구 광장로1다길 7,37.54873059,127.1027321,2026-03-04
광장동,서울특별시 광진구 광장동 355-2,서울특별시 광진구 광장로1다길 2,37.54895727,127.1032703,2026-03-04
광장동,서울특별시 광진구 광장동 248-24,서울특별시 광진구 광장로 52,37.54688276,127.1030098,2026-03-04
광장동,서울특별시 광진구 광장동 245-11,서울특별시 광진구 천호대로143길 8-11,37.54596057,127.1035458,2026-03-04
광장동,서울특별시 광진구 광장동 248-38,서울특별시 광진구 아차산로75길 23,37.54637097,127.1037651,2026-03-04
광장동,서울특별시 광진구 광장동 272-33,서울특별시 광진구 광장로5길 18,37.54845098,127.1050223,2026-03-04
광장동,서울특별시 광진구 광장동 350-2,서울특별시 광진구 광장로7길 27,37.54898375,127.1054218,2026-03-04
광장동,서울특별시 광진구 광장동 272-24,서울특별시 광진구 광장로7길 7,37.54812948,127.1055597,2026-03-04
광장동,서울특별시 광진구 광장동 324-1,서울특별시 광진구 아차산로78가길 54,37.54804062,127.107869,2026-03-04
광장동,서울특별시 광진구 광장동 184-10,서울특별시 광진구 아차산로78가길 39,37.54822853,127.1086947,2026-03-04
광장동,서울특별시 광진구 광장동 148-21,서울특별시 광진구 아차산로78가길 30,37.54878225,127.1088318,2026-03-04
광장동,서울특별시 광진구 광장동 182-12,서울특별시 광진구 아차산로78가길 42,37.54836454,127.1084478,2026-03-04
광장동,서울특별시 광진구 광장동 120,서울특별시 광진구 아차산로78길 33,37.55075594,127.1092625,2026-03-04
자양1동,서울특별시 광진구 자양동 768-5,서울특별시 광진구 자양로21길 24,37.53971424,127.0818218,2026-03-04
자양1동,서울특별시 광진구 자양동 770-1,서울특별시 광진구 자양로21길 40,37.53920202,127.0811711,2026-03-04
자양1동,서울특별시 광진구 자양동 769-29,서울특별시 광진구 자양로19길 34,37.53859104,127.0814469,2026-03-04
자양1동,서울특별시 광진구 자양동 770-34,서울특별시 광진구 자양로19길 48,37.53821416,127.0809167,2026-03-04
자양1동,서울특별시 광진구 자양동 774-27,서울특별시 광진구 아차산로 327-12,37.53790134,127.0794428,2026-03-04
자양1동,서울특별시 광진구 자양동 224-13,서울특별시 광진구 아차산로41길 25,37.53836055,127.0784018,2026-03-04
자양1동,서울특별시 광진구 자양동 226-1,서울특별시 광진구 아차산로39길 11,37.53852785,127.0769285,2026-03-04
자양1동,서울특별시 광진구 자양동 224-10,서울특별시 광진구 아차산로 321,37.53799807,127.0785601,2026-03-04
자양1동,서울특별시 광진구 자양동 774-11,서울특별시 광진구 아차산로45길 11,37.53752162,127.0808233,2026-03-04
자양1동,서울특별시 광진구 자양동 768-4,서울특별시 광진구 자양로21길 16-13,37.53986804,127.0816842,2026-03-04
자양1동,서울특별시 광진구 자양동 229-33,서울특별시 광진구 아차산로40길 53-20,37.53526114,127.0783601,2026-03-04
자양1동,서울특별시 광진구 자양동 230-9,서울특별시 광진구 아차산로44길 29,37.53626489,127.0793813,2026-03-04
자양1동,서울특별시 광진구 자양동 222-3,서울특별시 광진구 아차산로44길 8,37.53691904,127.0804159,2026-03-04
자양1동,서울특별시 광진구 자양동 223-4,서울특별시 광진구 아차산로 324,37.53741796,127.0787587,2026-03-04
자양1동,서울특별시 광진구 자양동 229-30,서울특별시 광진구 아차산로40길 43,37.53565238,127.0780463,2026-03-04
자양1동,서울특별시 광진구 자양동 862,서울특별시 광진구 자양로 55,37.53265204,127.0845274,2026-03-04
자양1동,서울특별시 광진구 자양동 631-1,서울특별시 광진구 뚝섬로57길 59,37.53404697,127.0820424,2026-03-04
자양1동,서울특별시 광진구 자양동 661-18,서울특별시 광진구 뚝섬로57길 3,37.53200588,127.0836657,2026-03-04
자양1동,서울특별시 광진구 자양동 653-34,서울특별시 광진구 뚝섬로 655,37.5315884,127.0823197,2026-03-04
자양1동,서울특별시 광진구 자양동 657-6,서울특별시 광진구 자양로9길 5,37.53369126,127.084091,2026-03-04
자양1동,서울특별시 광진구 자양동 635-2,서울특별시 광진구 뚝섬로57가길 63,37.53235,127.0801185,2026-03-04
자양1동,서울특별시 광진구 자양동 653,서울특별시 광진구 자양로9길 73,37.53207089,127.0812789,2026-03-04
자양1동,서울특별시 광진구 자양동 616-36,서울특별시 광진구 뚝섬로 621,37.53241515,127.0787624,2026-03-04
자양1동,서울특별시 광진구 자양동 610-12,서울특별시 광진구 뚝섬로 595,37.53320881,127.0762003,2026-03-04
자양1동,서울특별시 광진구 자양동 614-19,서울특별시 광진구 뚝섬로43길 18-1,37.53361729,127.0772235,2026-03-04
자양1동,서울특별시 광진구 자양동 614-23,서울특별시 광진구 뚝섬로45길 32,37.53390051,127.0782732,2026-03-04
자양1동,서울특별시 광진구 자양동 618-13,서울특별시 광진구 뚝섬로51길 17,37.53343161,127.0797804,2026-03-04
자양1동,서울특별시 광진구 자양동 620-6,서울특별시 광진구 뚝섬로47길 40,37.53396306,127.0791777,2026-03-04
자양1동,서울특별시 광진구 자양동 623-22,서울특별시 광진구 뚝섬로51길 44-1,37.53422242,127.0809701,2026-03-04
자양1동,서울특별시 광진구 자양동 624-45,서울특별시 광진구 자양로13가길 2,37.53452601,127.0818195,2026-03-04
자양1동,서울특별시 광진구 자양동 795-8,서울특별시 광진구 아차산로 318,37.5376131,127.0781007,2026-03-04
자양1동,서울특별시 광진구 자양동 661-17,서울특별시 광진구 뚝섬로57길 9,37.53217973,127.0836001,2026-03-04
자양2동,서울특별시 광진구 자양동 663-25,서울특별시 광진구 자양로5길 53,37.53069359,127.0828771,2026-03-04
자양2동,서울특별시 광진구 자양동 663-21,서울특별시 광진구 자양로5길 33,37.53092173,127.084141,2026-03-04
자양2동,서울특별시 광진구 자양동 664-25,서울특별시 광진구 뚝섬로58길 24,37.53078407,127.0846193,2026-03-04
자양2동,서울특별시 광진구 자양동 667,서울특별시 광진구 뚝섬로58길 36,37.53030305,127.084968,2026-03-04
자양2동,서울특별시 광진구 자양동 667-11,서울특별시 광진구 뚝섬로58길 46,37.52995921,127.0852363,2026-03-04
자양2동,서울특별시 광진구 자양동 678-29,서울특별시 광진구 자양로3길 16,37.53074436,127.0854627,2026-03-04
자양2동,서울특별시 광진구 자양동 664-20,서울특별시 광진구 자양로3길 46,37.53008169,127.0840578,2026-03-04
자양2동,서울특별시 광진구 자양동 666-28,서울특별시 광진구 자양로3길 55,37.52947685,127.0839319,2026-03-04
자양2동,서울특별시 광진구 자양동 667-8,서울특별시 광진구 뚝섬로58길 68,37.52945425,127.08454,2026-03-04
자양2동,서울특별시 광진구 자양동 669-10,서울특별시 광진구 자양로3가길 36,37.528605,127.0848735,2026-03-04
자양2동,서울특별시 광진구 자양동 669-12,서울특별시 광진구 뚝섬로56가길 31,37.52855159,127.0845888,2026-03-04
자양2동,서울특별시 광진구 자양동 669-5,서울특별시 광진구 뚝섬로58길 83-9,37.52871986,127.0841421,2026-03-04
자양2동,서울특별시 광진구 자양동 666-13,서울특별시 광진구 뚝섬로58길 90,37.52901458,127.083499,2026-03-04
자양2동,서울특별시 광진구 자양동 643-5,서울특별시 광진구 뚝섬로52마길 48,37.52865662,127.0809002,2026-03-04
자양2동,서울특별시 광진구 자양동 643-17,서울특별시 광진구 뚝섬로52마길 50-12,37.52831453,127.0807353,2026-03-04
자양2동,서울특별시 광진구 자양동 646-19,서울특별시 광진구 뚝섬로52라길 72,37.52920802,127.0824875,2026-03-04
자양2동,서울특별시 광진구 자양동 664-9,서울특별시 광진구 뚝섬로58가길 15,37.53047037,127.0839458,2026-03-04
자양2동,서울특별시 광진구 자양동 663-17,서울특별시 광진구 자양로5길 43,37.53079939,127.08348,2026-03-04
자양2동,서울특별시 광진구 자양동 650-6,서울특별시 광진구 뚝섬로56길 34,37.52987866,127.0825739,2026-03-04
자양2동,서울특별시 광진구 자양동 650-3,서울특별시 광진구 뚝섬로52나길 60,37.52997246,127.0823044,2026-03-04
자양2동,서울특별시 광진구 자양동 650-42,서울특별시 광진구 뚝섬로52라길 61-15,37.52966109,127.0816363,2026-03-04
자양2동,서울특별시 광진구 자양동 651-16,서울특별시 광진구 뚝섬로52나길 37,37.53048032,127.0811939,2026-03-04
자양2동,서울특별시 광진구 자양동 679-28,서울특별시 광진구 자양로5길 8,37.5320841,127.0849065,2026-03-04
자양2동,서울특별시 광진구 자양동 597-39,서울특별시 광진구 뚝섬로50길 50,37.53014427,127.0775318,2026-03-04
자양2동,서울특별시 광진구 자양동 593-3,서울특별시 광진구 자양번영로2길 34,37.53009221,127.0768171,2026-03-04
자양2동,서울특별시 광진구 자양동 811,서울특별시 광진구 뚝섬로46길 74,37.5294813,127.0757419,2026-03-04
자양2동,서울특별시 광진구 자양동 591,서울특별시 광진구 뚝섬로46길 64,37.53024545,127.0755876,2026-03-04
자양2동,서울특별시 광진구 자양동 600,서울특별시 광진구 자양번영로 20,37.53139185,127.0753606,2026-03-04
자양2동,서울특별시 광진구 자양동 601,서울특별시 광진구 자양번영로 32,37.53242319,127.0757039,2026-03-04
자양2동,서울특별시 광진구 자양동 599-1,서울특별시 광진구 자양번영로4길 16,37.53132393,127.0761743,2026-03-04
자양2동,서울특별시 광진구 자양동 598-3,서울특별시 광진구 자양번영로4길 34,37.53115123,127.0771182,2026-03-04
자양2동,서울특별시 광진구 자양동 595-31,서울특별시 광진구 자양번영로2길 61,37.52996244,127.0784952,2026-03-04
자양2동,서울특별시 광진구 자양동 652-42,서울특별시 광진구 뚝섬로52가길 45,37.53100186,127.0819182,2026-03-04
자양2동,서울특별시 광진구 자양동 643-2,서울특별시 광진구 뚝섬로52마길 34,37.52878221,127.080254,2026-03-04
자양2동,서울특별시 광진구 자양동 643-7,서울특별시 광진구 뚝섬로52마길 42-7,37.52847797,127.0806136,2026-03-04
자양2동,서울특별시 광진구 자양동 686-17,서울특별시 광진구 자양로2길 13-1,37.53110906,127.0874704,2026-03-04
자양2동,서울특별시 광진구 자양동 686-13,서울특별시 광진구 자양로4길 12-1,37.53140216,127.08698,2026-03-04
자양2동,서울특별시 광진구 자양동 688-8,서울특별시 광진구 자양로2길 29,37.53153439,127.0882356,2026-03-04
자양2동,서울특별시 광진구 자양동 688-7,서울특별시 광진구 자양로2길 33,37.53150422,127.0884578,2026-03-04
자양2동,서울특별시 광진구 자양동 689,서울특별시 광진구 뚝섬로62길 47,37.53127438,127.0884558,2026-03-04
자양2동,서울특별시 광진구 자양동 685-21,서울특별시 광진구 자양로4길 21,37.53188879,127.0873435,2026-03-04
자양2동,서울특별시 광진구 자양동 685-14,서울특별시 광진구 자양로4가길 6-1,37.53176453,127.08674,2026-03-04
자양2동,서울특별시 광진구 자양동 681-25,서울특별시 광진구 뚝섬로60길 8,37.53242476,127.0865344,2026-03-04
자양2동,서울특별시 광진구 자양동 684,서울특별시 광진구 자양로6길 40,37.53268171,127.0880205,2026-03-04
자양2동,서울특별시 광진구 자양동 690-63,서울특별시 광진구 자양로4나길 32,37.53030855,127.0880367,2026-03-04
자양2동,서울특별시 광진구 자양동 684-10,서울특별시 광진구 뚝섬로64길 14,37.53288758,127.0887538,2026-03-04
자양2동,서울특별시 광진구 자양동 685-33,서울특별시 광진구 뚝섬로62길 12,37.53259929,127.0877458,2026-03-04
자양2동,서울특별시 광진구 자양동 687,서울특별시 광진구 뚝섬로62길 25,37.53216094,127.0881313,2026-03-04
자양2동,서울특별시 광진구 자양동 688-1,서울특별시 광진구 뚝섬로62길 33-8,37.53170096,127.0885174,2026-03-04
자양2동,서울특별시 광진구 자양동 689-5,서울특별시 광진구 뚝섬로64길 58,37.53096546,127.0888886,2026-03-04
자양3동,서울특별시 광진구 자양동 578,서울특별시 광진구 자양번영로 59,37.53492247,127.0759888,2026-03-04
자양3동,서울특별시 광진구 자양동 611-3,서울특별시 광진구 자양번영로 60,37.53473802,127.0764308,2026-03-04
자양3동,서울특별시 광진구 자양동 462-6,서울특별시 광진구 뚝섬로38길 18,37.53331744,127.0729651,2026-03-04
자양3동,서울특별시 광진구 자양동 787,서울특별시 광진구 자양번영로3길 65,37.53247225,127.0711425,2026-03-04
자양3동,서울특별시 광진구 자양동 855,서울특별시 광진구 능동로 18,37.53268464,127.0678785,2026-03-04
자양3동,서울특별시 광진구 자양동 587-6,서울특별시 광진구 자양번영로1길 57,37.53058708,127.0717385,2026-03-04
자양3동,서울특별시 광진구 자양동 783-1,서울특별시 광진구 아차산로36길 39,37.53631294,127.0743585,2026-03-04
자양3동,서울특별시 광진구 자양동 516,서울특별시 광진구 뚝섬로35길 32,37.53621852,127.0712909,2026-03-04
자양3동,서울특별시 광진구 자양동 589-5,서울특별시 광진구 자양번영로3나길 31,37.53055782,127.0736133,2026-03-04
자양3동,서울특별시 광진구 자양동 582-19,서울특별시 광진구 자양번영로3길 16,37.53188494,127.0742753,2026-03-04
자양3동,서울특별시 광진구 자양동 474-3,서울특별시 광진구 자양번영로3다길 10,37.53182927,127.0730894,2026-03-04
자양3동,서울특별시 광진구 자양동 581-2,서울특별시 광진구 자양번영로 35,37.53289841,127.0752337,2026-03-04
자양4동,서울특별시 광진구 자양동 10-42,서울특별시 광진구 아차산로28길 8,37.54020572,127.0664992,2026-03-04
자양4동,서울특별시 광진구 자양동 10-16,서울특별시 광진구 아차산로28길 26,37.53956344,127.066248,2026-03-04
자양4동,서울특별시 광진구 자양동 16-1,서울특별시 광진구 동일로20길 26,37.5409786,127.0648738,2026-03-04
자양4동,서울특별시 광진구 자양동 200,서울특별시 광진구 뚝섬로22가길 9,37.53583196,127.0617444,2026-03-04
자양4동,서울특별시 광진구 자양동 202-14,서울특별시 광진구 뚝섬로22길 22,37.53604947,127.0613803,2026-03-04
자양4동,서울특별시 광진구 자양동 238-20,서울특별시 광진구 뚝섬로 470-1,37.53663205,127.0626026,2026-03-04
자양4동,서울특별시 광진구 자양동 16-66,서울특별시 광진구 아차산로22길 27,37.5405979,127.0642635,2026-03-04
자양4동,서울특별시 광진구 자양동 5-7,서울특별시 광진구 아차산로32길 17,37.53913265,127.0685096,2026-03-04
자양4동,서울특별시 광진구 자양동 4-19,서울특별시 광진구 동일로18길 104,37.53820986,127.068323,2026-03-04
자양4동,서울특별시 광진구 자양동 848-15,서울특별시 광진구 능동로9길 34,37.53818312,127.0675006,2026-03-04
자양4동,서울특별시 광진구 자양동 841-13,서울특별시 광진구 뚝섬로23가길 35,37.53882169,127.0658529,2026-03-04
자양4동,서울특별시 광진구 자양동 784-1,서울특별시 광진구 뚝섬로31길 20,37.53600541,127.0681186,2026-03-04
자양4동,서울특별시 광진구 자양동 91-4,서울특별시 광진구 능동로3다길 27,37.53301919,127.0643245,2026-03-04
자양4동,서울특별시 광진구 자양동 92-4,서울특별시 광진구 능동로3다길 33,37.53277068,127.0640217,2026-03-04
자양4동,서울특별시 광진구 자양동 57-151,서울특별시 광진구 능동로3길 61-8,37.53405432,127.0637154,2026-03-04
자양4동,서울특별시 광진구 자양동 829,서울특별시 광진구 능동로 19,37.53315344,127.0672364,2026-03-04
자양4동,서울특별시 광진구 자양동 57-130,서울특별시 광진구 뚝섬로24길 72,37.53351535,127.0623494,2026-03-04
자양4동,서울특별시 광진구 자양동 193-30,서울특별시 광진구 뚝섬로22길 79-2,37.53422333,127.0620561,2026-03-04
자양4동,서울특별시 광진구 자양동 192-24,서울특별시 광진구 뚝섬로22길 73,37.53424262,127.0615138,2026-03-04
자양4동,서울특별시 광진구 자양동 203-18,서울특별시 광진구 뚝섬로22길 42,37.53548324,127.0609325,2026-03-04
자양4동,서울특별시 광진구 자양동 10-7,서울특별시 광진구 아차산로26길 31,37.53985052,127.0658953,2026-03-04
자양4동,서울특별시 광진구 자양동 857,서울특별시 광진구 동일로18길 36,37.53941846,127.0648013,2026-03-04
자양4동,서울특별시 광진구 자양동 87-1,서울특별시 광진구 능동로1길 15,37.53270299,127.065535,2026-03-04
화양동,서울특별시 광진구 화양동 9-18,서울특별시 광진구 아차산로31길 13,37.5416989,127.0693878,2026-03-04
화양동,서울특별시 광진구 화양동 9-22,서울특별시 광진구 아차산로31길 9,37.54148282,127.0692729,2026-03-04
화양동,서울특별시 광진구 화양동 35-5,서울특별시 광진구 아차산로27길 45,37.54360508,127.0684267,2026-03-04
화양동,서울특별시 광진구 화양동 35-67,서울특별시 광진구 아차산로27길 61,37.54425972,127.068772,2026-03-04
화양동,서울특별시 광진구 화양동 33-55,서울특별시 광진구 동일로26길 29,37.54511299,127.0676349,2026-03-04
화양동,서울특별시 광진구 화양동 24-33,,37.54420569,127.0652257,2026-03-04
화양동,서울특별시 광진구 화양동 41-8,서울특별시 광진구 동일로 146,37.54533804,127.066078,2026-03-04
화양동,서울특별시 광진구 화양동 20-25,서울특별시 광진구 광나루로12길 19,37.54673633,127.0676174,2026-03-04
화양동,서울특별시 광진구 화양동 32-18,서울특별시 광진구 동일로28길 30,37.5463072,127.0682221,2026-03-04
화양동,서울특별시 광진구 화양동 21-1,서울특별시 광진구 광나루로 352,37.54798858,127.068801,2026-03-04
화양동,서울특별시 광진구 화양동 116-2,서울특별시 광진구 광나루로 370,37.54759747,127.070902,2026-03-04
화양동,서울특별시 광진구 화양동 202,서울특별시 광진구 광나루로 386-3,37.54740373,127.0727291,2026-03-04
화양동,서울특별시 광진구 화양동 110-51,,37.54631016,127.0729232,2026-03-04
화양동,서울특별시 광진구 화양동 110-30,,37.54660756,127.0720663,2026-03-04
화양동,서울특별시 광진구 화양동 110-44,,37.54674676,127.0719277,2026-03-04
화양동,서울특별시 광진구 화양동 110-33,,37.54622159,127.071158,2026-03-04
화양동,서울특별시 광진구 화양동 132-98,,37.54682382,127.0706977,2026-03-04
화양동,서울특별시 광진구 화양동 529,서울특별시 광진구 능동로15길 22,37.5453437,127.0715285,2026-03-04
화양동,서울특별시 광진구 화양동 89-2,서울특별시 광진구 능동로15길 4,37.54504422,127.0726803,2026-03-04
화양동,서울특별시 광진구 화양동 12-71,서울특별시 광진구 군자로 15,37.5447358,127.0712165,2026-03-04
화양동,서울특별시 광진구 화양동 29-12,,37.54489987,127.073722,2026-03-04
화양동,서울특별시 광진구 화양동 111-56,,37.54548205,127.0739431,2026-03-04
화양동,서울특별시 광진구 화양동 499-72,,37.54589216,27.07427105,2026-03-04
화양동,서울특별시 광진구 화양동 499-56,서울특별시 광진구 광나루로22길 13,37.5460923,127.0752184,2026-03-04
화양동,서울특별시 광진구 화양동 495-25,서울특별시 광진구 능동로16길 60,37.5452426,127.076295,2026-03-04
군자동,서울특별시 광진구 군자동 370-7,서울특별시 광진구 광나루로17길 13-4,37.54833485,127.0725416,2026-03-04
군자동,서울특별시 광진구 군자동 366-11,,37.5498826,127.0726618,2026-03-04
군자동,서울특별시 광진구 군자동 362-1,서울특별시 광진구 군자로 70,37.5492697,127.0710902,2026-03-04
군자동,서울특별시 광진구 군자동 344-8,서울특별시 광진구 동일로38길 15,37.55141958,127.0703292,2026-03-04
군자동,서울특별시 광진구 군자동 149-15,,37.55349063,127.07399,2026-03-04
군자동,서울특별시 광진구 군자동 110-17,서울특별시 광진구 능동로21길 61,37.55319111,127.0741839,2026-03-04
군자동,서울특별시 광진구 군자동 90-10,서울특별시 광진구 능동로21길 56,37.55300836,127.074505,2026-03-04
군자동,서울특별시 광진구 군자동 275,서울특별시 광진구 동일로48길 27,37.55242338,127.0747312,2026-03-04
군자동,서울특별시 광진구 군자동 279,,37.55231102,127.0748789,2026-03-04
군자동,서울특별시 광진구 군자동 290,서울특별시 광진구 능동로21길 33,37.55210119,127.074718,2026-03-04
군자동,서울특별시 광진구 군자동 274-1,,37.55134453,127.0757193,2026-03-04
군자동,서울특별시 광진구 군자동 253,,37.55171024,127.0757308,2026-03-04
군자동,서울특별시 광진구 군자동 300,서울특별시 광진구 능동로23길 11-6,37.55228569,127.0757449,2026-03-04
군자동,서울특별시 광진구 군자동 224,,37.55217105,127.0760802,2026-03-04
군자동,서울특별시 광진구 군자동 240,서울특별시 광진구 능동로25길 13,37.55291135,127.0764475,2026-03-04
군자동,서울특별시 광진구 군자동 88-28,서울특별시 광진구 능동로25길 36,37.5528521,127.075116,2026-03-04
군자동,서울특별시 광진구 군자동 149-4,,37.55363039,127.0742551,2026-03-04
군자동,서울특별시 광진구 군자동 70-8,서울특별시 광진구 능동로27나길 2,37.55465992,127.0764349,2026-03-04
군자동,서울특별시 광진구 군자동 2-37,,37.55403151,127.0765157,2026-03-04
군자동,서울특별시 광진구 군자동 27-19,서울특별시 광진구 능동로27가길 5,37.55360118,127.0765457,2026-03-04
군자동,서울특별시 광진구 군자동 27-26,,37.55354793,127.0759779,2026-03-04
군자동,서울특별시 광진구 군자동 28-1,서울특별시 광진구 능동로27가길 25,37.55336318,127.0754885,2026-03-04
군자동,서울특별시 광진구 군자동 49-25,서울특별시 광진구 면목로6길 16,37.55609112,127.0764927,2026-03-04
군자동,서울특별시 광진구 군자동 22-3,,37.55706942,127.075085,2026-03-04
군자동,서울특별시 광진구 군자동 40-5,서울특별시 광진구 동일로56나길 17,37.55632384,127.0745238,2026-03-04
군자동,서울특별시 광진구 군자동 164-3,,37.55632689,127.0733968,2026-03-04
군자동,서울특별시 광진구 군자동 171-5,,37.55657824,127.0741688,2026-03-04
군자동,서울특별시 광진구 군자동 142-9,서울특별시 광진구 동일로56가길 14,37.5553829,127.0728336,2026-03-04
군자동,서울특별시 광진구 군자동 142-35,,37.55545443,127.0725608,2026-03-04
군자동,서울특별시 광진구 군자동 117-25,서울특별시 광진구 동일로52길 11-4,37.55478887,127.072106,2026-03-04
군자동,서울특별시 광진구 군자동 117-37,서울특별시 광진구 동일로52길 3-8,37.55503377,127.0717953,2026-03-04
군자동,서울특별시 광진구 군자동 115-2,,37.55417708,127.073007,2026-03-04
군자동,서울특별시 광진구 군자동 145-49,서울특별시 광진구 동일로52길 35-3,37.55427498,127.0730801,2026-03-04
군자동,서울특별시 광진구 군자동 111-6,,37.55393536,127.0732723,2026-03-04
